time/total_timesteps,time/fps,time/time_elapsed,time/iterations,train/learning_rate,train/entropy_loss,rollout/ep_rew_mean,train/loss,train/clip_fraction,train/value_loss,train/approx_kl,train/clip_range,train/explained_variance,rollout/ep_len_mean,train/n_updates,train/policy_gradient_loss,eval/mean_reward,eval/mean_ep_length
380000,,,,0.00025,-0.738408587872982,,-0.056807294487953186,0.2080078125,0.012742670311126858,0.04202513,0.2,0.909176766872406,,2968,-0.019957483396865427,3.7800002098083496,116.0
380416,394,965,743,,,3.7126998901367188,,,,,,,120.76,,,,
380928,394,966,744,0.00025,-0.698496775701642,3.7158002853393555,-0.0363985039293766,0.15283203125,0.03164545481558889,0.03551846,0.2,0.778515100479126,120.46,2972,-0.01394621207145974,,
381440,394,967,745,0.00025,-0.7081220783293247,3.7142999172210693,-0.03894447535276413,0.16455078125,0.009519085309875663,0.03746754,0.2,0.9251198768615723,120.24,2976,-0.022090774844400585,,
381952,394,968,746,0.00025,-0.6939523164182901,3.7173001766204834,-0.05669959634542465,0.1484375,0.0041245738066209015,0.030359693,0.2,0.9690434336662292,119.86,2980,-0.019323767337482423,,
382464,394,970,747,0.00025,-0.6633975245058537,3.7177000045776367,-0.015042935498058796,0.14453125,0.00240017654687108,0.025332088,0.2,0.9857635498046875,119.7,2984,-0.009472148667555302,,
382976,394,971,748,0.00025,-0.6982209105044603,3.717900037765503,-0.05235512927174568,0.142578125,0.0018889676557591883,0.025698055,0.2,0.9904821515083313,119.44,2988,-0.01918146386742592,,
383488,394,972,749,0.00025,-0.6862698327749968,3.715399742126465,-0.02719983085989952,0.16064453125,0.0015385952156066196,0.040101103,0.2,0.9967318773269653,119.34,2992,-0.017113366164267063,,
384000,394,974,750,0.00025,-0.7368851453065872,3.7144994735717773,-0.027074310928583145,0.1298828125,0.0015512303962168517,0.026758274,0.2,0.9942994713783264,119.18,2996,-0.011940283118747175,,
384512,394,975,751,0.00025,-0.7317315991967916,3.71560001373291,-0.017283538356423378,0.13671875,0.0012571391234814655,0.020162348,0.2,0.9953845739364624,119.3,3000,-0.009465840470511466,,
385024,394,976,752,0.00025,-0.7366764675825834,3.7153000831604004,-0.027567103505134583,0.15966796875,0.0035339673559064977,0.036987375,0.2,0.9810478687286377,119.36,3004,-0.019691089633852243,,
385536,394,977,753,0.00025,-0.7271149232983589,3.7192001342773438,-0.03887505829334259,0.125,0.0013956113434687722,0.025189813,0.2,0.9927338361740112,119.6,3008,-0.014162689098156989,,
386048,394,979,754,0.00025,-0.7591571845114231,3.720400094985962,-0.052736394107341766,0.15380859375,0.0048795325856190175,0.025704283,0.2,0.962353527545929,119.14,3012,-0.021665246196789667,,
386560,394,980,755,0.00025,-0.7152711097151041,3.720399856567383,-0.06749741733074188,0.17138671875,0.0021750523774244357,0.019769516,0.2,0.9892642498016357,119.12,3016,-0.01648278976790607,,
387072,394,981,756,0.00025,-0.7026128862053156,3.7207999229431152,-0.02946765534579754,0.19482421875,0.0013271069310576422,0.029443707,0.2,0.9933662414550781,118.94,3020,-0.013614419847726822,,
387584,394,982,757,0.00025,-0.6563199777156115,3.7192001342773438,-0.022834915667772293,0.14404296875,0.001066520610038424,0.021521866,0.2,0.9957302808761597,118.88,3024,-0.016564514837227762,,
388096,394,984,758,0.00025,-0.6986580453813076,3.7225003242492676,-0.04087354242801666,0.15966796875,0.0014687644797959365,0.024646543,0.2,0.9931983947753906,119.22,3028,-0.013412639615125954,,
388608,394,985,759,0.00025,-0.7231497503817081,3.722900152206421,-0.05562230572104454,0.15380859375,0.003953799761802657,0.03445144,0.2,0.9787856936454773,120.2,3032,-0.010250677063595504,,
389120,394,986,760,0.00025,-0.7828581761568785,3.721299648284912,-0.05939902365207672,0.2646484375,0.015474346291739494,0.038645644,0.2,0.8861866593360901,122.0,3036,-0.016361129528377205,,
389632,394,987,761,0.00025,-0.7801435627043247,3.720399856567383,-0.06590298563241959,0.2255859375,0.013627477717818692,0.035940927,0.2,0.9010380506515503,122.84,3040,-0.02395584317855537,,
390144,394,989,762,0.00025,-0.833478519693017,3.720200300216675,-0.05627933889627457,0.2021484375,0.009468885196838528,0.036796883,0.2,0.9314696192741394,124.16,3044,-0.02503644215175882,,
390656,394,990,763,0.00025,-0.8333906624466181,3.719600200653076,-0.06591131538152695,0.2041015625,0.009459306776989251,0.042290345,0.2,0.9225935339927673,124.88,3048,-0.03018006624188274,,
391168,394,991,764,0.00025,-0.8274755012243986,3.7135002613067627,-0.04884082451462746,0.263671875,0.008319465661770664,0.04529903,0.2,0.9466717839241028,126.66,3052,-0.018699799256864935,,
391680,394,993,765,0.00025,-0.8466926999390125,3.7121002674102783,-0.034482862800359726,0.26025390625,0.020526510867057368,0.05008034,0.2,0.7745612263679504,126.56,3056,-0.026826192217413336,,
392192,394,994,766,0.00025,-0.7982483264058828,3.712599992752075,-0.028951354324817657,0.16162109375,0.008152952417731285,0.03327275,0.2,0.9612132906913757,126.82,3060,0.006035548751242459,,
392704,394,995,767,0.00025,-0.7734607867896557,3.7161002159118652,-0.06375331431627274,0.1669921875,0.008316911334986798,0.034825034,0.2,0.9640509486198425,125.82,3064,-0.0209077698236797,,
393216,394,996,768,0.00025,-0.7217701878398657,3.7141997814178467,-0.038987819105386734,0.15869140625,0.0038958184741204605,0.030155038,0.2,0.9885846376419067,125.3,3068,-0.016105631773825735,,
393728,394,998,769,0.00025,-0.7618102841079235,3.712899684906006,-0.029252570122480392,0.138671875,0.001285577571252361,0.031288616,0.2,0.994760274887085,124.7,3072,-0.004217453359160572,,
394240,394,999,770,0.00025,-0.7501486949622631,3.7103002071380615,-0.053642380982637405,0.1572265625,0.001040129960529157,0.020042352,0.2,0.9972546100616455,124.72,3076,-0.018544059101259336,,
394752,394,1000,771,0.00025,-0.726709833368659,3.7111001014709473,-0.042977530509233475,0.171875,0.0019966832333011553,0.029665608,0.2,0.9899155497550964,124.8,3080,-0.02092990549863316,,
395264,394,1001,772,0.00025,-0.7327520530670881,3.7100000381469727,-0.03696995601058006,0.138671875,0.0030840127292321995,0.034001604,0.2,0.9846702218055725,124.76,3084,-0.01722420414444059,,
395776,394,1003,773,0.00025,-0.7066902238875628,3.709399700164795,0.006776447407901287,0.1435546875,0.001800243620891706,0.034431465,0.2,0.9963681101799011,125.2,3088,-0.015011153678642586,,
396288,394,1004,774,0.00025,-0.7486976310610771,3.7102997303009033,-0.058492716401815414,0.17236328125,0.005858562704815995,0.031069592,0.2,0.960575520992279,125.46,3092,-0.020912059873808175,,
396800,394,1005,775,0.00025,-0.7177238501608372,3.7119998931884766,-0.056277934461832047,0.1376953125,0.0021415154533315217,0.030571021,0.2,0.9883955717086792,125.34,3096,-0.01856496650725603,,
397312,394,1007,776,0.00025,-0.6943316236138344,3.7125000953674316,-0.03381664678454399,0.12109375,0.0021176976879360154,0.02502101,0.2,0.9901569485664368,125.6,3100,-0.016524636012036353,,
397824,394,1008,777,0.00025,-0.7695465199649334,3.708699941635132,-0.0578080452978611,0.20703125,0.00804215004609432,0.04767701,0.2,0.9539453387260437,125.62,3104,-0.02733639907091856,,
398336,394,1009,778,0.00025,-0.7653991896659136,3.7056000232696533,-0.057183023542165756,0.16357421875,0.002821800222591264,0.03413913,0.2,0.9883025884628296,125.24,3108,-0.02088032613391988,,
398848,394,1010,779,0.00025,-0.7443654909729958,3.7054998874664307,-0.030407270416617393,0.1865234375,0.0014114688838162692,0.029094988,0.2,0.9941698312759399,125.42,3112,-0.025618488958571106,,
399360,394,1012,780,0.00025,-0.7390252687036991,3.7047998905181885,-0.04829810559749603,0.1552734375,0.0023908409748401027,0.031028468,0.2,0.9897990822792053,125.32,3116,-0.02357592777116224,,
399872,394,1013,781,0.00025,-0.7299553733319044,3.7039999961853027,-0.014218580909073353,0.1669921875,0.0007480179910999141,0.03377687,0.2,0.9978098273277283,125.24,3120,-0.007435780658852309,,
400000,,,,0.00025,-0.7318685464560986,,-0.03467011824250221,0.1396484375,0.0005279128704387404,0.015910808,0.2,0.9990389347076416,,3124,-0.005880389944650233,3.679999828338623,112.0
400384,394,1015,782,,,3.7015998363494873,,,,,,,124.96,,,,
400896,394,1016,783,0.00025,-0.7503550499677658,3.699399948120117,-0.03325188159942627,0.1728515625,0.015951618901453912,0.027076878,0.2,0.9293567538261414,123.52,3128,-0.013120945368427783,,
401408,394,1018,784,0.00025,-0.7418895103037357,3.701900005340576,-0.0409240797162056,0.14697265625,0.001222737353600678,0.016367694,0.2,0.9938684701919556,121.42,3132,-0.01343469918356277,,
401920,394,1019,785,0.00025,-0.7714726217091084,3.7006003856658936,-0.029477035626769066,0.126953125,0.0019697757852554787,0.021928662,0.2,0.9882081151008606,121.1,3136,-0.010377953411079943,,
402432,394,1020,786,0.00025,-0.7911506667733192,3.699399948120117,-0.05580170452594757,0.21142578125,0.0077326411483227275,0.06170983,0.2,0.9504057168960571,119.08,3140,-0.028111787047237158,,
402944,394,1022,787,0.00025,-0.7492948621511459,3.6945998668670654,-0.04189559444785118,0.1513671875,0.0012676464803007548,0.031450976,0.2,0.9931610226631165,119.96,3144,-0.018481950857676566,,
403456,394,1023,788,0.00025,-0.8387292698025703,3.699899911880493,-0.09523222595453262,0.22900390625,0.010072738703456707,0.06606607,0.2,0.9420792460441589,118.14,3148,-0.021344324050005525,,
403968,394,1024,789,0.00025,-0.7108977772295475,3.698899745941162,-0.033479243516922,0.1787109375,0.002216587311522744,0.019215357,0.2,0.9944855570793152,117.6,3152,-0.019765824341448024,,
404480,394,1025,790,0.00025,-0.7329187504947186,3.6981000900268555,-0.056333500891923904,0.154296875,0.002067119778075721,0.034974173,0.2,0.9922404885292053,117.46,3156,-0.021801888215122744,,
404992,394,1027,791,0.00025,-0.7495535183697939,3.6970999240875244,-0.035687390714883804,0.1533203125,0.0007073405859046034,0.026139222,0.2,0.9982597231864929,117.42,3160,-0.01692588445439469,,
405504,394,1028,792,0.00025,-0.7148936931043863,3.6970999240875244,-0.03318477421998978,0.16552734375,0.0005639524206344504,0.03309524,0.2,0.9988721013069153,117.42,3164,-0.020624051452614367,,
406016,394,1029,793,0.00025,-0.7256534285843372,3.6947999000549316,-0.03151143714785576,0.19287109375,0.0005911499715693935,0.020991322,0.2,0.9990586638450623,117.18,3168,-0.012575171538628638,,
406528,394,1031,794,0.00025,-0.7263209652155638,3.6895995140075684,-0.0443047434091568,0.185546875,0.0004105533785150328,0.031464353,0.2,0.9991168975830078,116.7,3172,-0.020905718964058906,,
407040,394,1032,795,0.00025,-0.694383418187499,3.6885995864868164,-0.005092392675578594,0.12060546875,0.0004972357028236729,0.020196717,0.2,0.9993444085121155,116.66,3176,-0.00549765067989938,,
407552,394,1033,796,0.00025,-0.7019418478012085,3.6875998973846436,-0.016459837555885315,0.1318359375,0.0005244157682682271,0.029812662,0.2,0.9988926649093628,116.62,3180,-0.017857065075077116,,
408064,394,1034,797,0.00025,-0.728006936609745,3.687300443649292,-0.05703489109873772,0.1533203125,0.004816754379135091,0.0459558,0.2,0.9690680503845215,117.02,3184,-0.017044362029992044,,
408576,394,1036,798,0.00025,-0.7399527747184038,3.686199903488159,-0.02362307719886303,0.18359375,0.004346533030911814,0.034945205,0.2,0.9698749780654907,117.34,3188,-0.01967327733291313,,
409088,394,1037,799,0.00025,-0.7203909121453762,3.685999870300293,-0.05238392949104309,0.1376953125,0.003390030175069114,0.03920207,0.2,0.9835389852523804,116.86,3192,-0.01607574400259182,,
409600,394,1038,800,0.00025,-0.6947848685085773,3.6882998943328857,-0.041930053383111954,0.14208984375,0.002370127971516922,0.035704717,0.2,0.9891554117202759,116.76,3196,-0.012421158084180206,,
410112,394,1039,801,0.00025,-0.695089615881443,3.68839955329895,-0.02151350863277912,0.171875,0.0010398116210126318,0.033815052,0.2,0.9963141083717346,116.66,3200,-0.01624875731067732,,
410624,394,1041,802,0.00025,-0.7230499777942896,3.685499668121338,-0.033116865903139114,0.150390625,0.0006353304006552207,0.030846577,0.2,0.998640775680542,116.36,3204,-0.018702754576224834,,
411136,394,1042,803,0.00025,-0.6981577351689339,3.685499906539917,-0.044872719794511795,0.16748046875,0.0008073320350376889,0.025225934,0.2,0.9989025592803955,116.36,3208,-0.017243035516003147,,
411648,394,1043,804,0.00025,-0.7217049300670624,3.685499906539917,-0.04894278198480606,0.14501953125,0.0005426922361948527,0.021832477,0.2,0.9987202286720276,116.36,3212,-0.00735344024724327,,
412160,394,1045,805,0.00025,-0.6960140988230705,3.6876001358032227,-0.04445352032780647,0.14013671875,0.0007352881589213212,0.02434507,0.2,0.9982244968414307,116.9,3216,-0.013952995126601309,,
412672,394,1046,806,0.00025,-0.7240577302873135,3.689700126647949,-0.044802457094192505,0.1474609375,0.0035783397252089344,0.032783993,0.2,0.9800770878791809,116.98,3220,-0.020276740775443614,,
413184,394,1047,807,0.00025,-0.7310604248195887,3.6890997886657715,-0.044834185391664505,0.1416015625,0.0008740786715861759,0.025333766,0.2,0.9969343543052673,116.74,3224,-0.015742520190542564,,
413696,394,1048,808,0.00025,-0.7474614512175322,3.688999652862549,-0.05835005268454552,0.14453125,0.0023750344353175024,0.025868464,0.2,0.989971399307251,116.36,3228,-0.020872070686891675,,
414208,394,1050,809,0.00025,-0.7416310347616673,3.6912002563476562,-0.03970704227685928,0.140625,0.0009337412329841754,0.019590344,0.2,0.9972584843635559,116.98,3232,-0.01584577257744968,,
414720,394,1051,810,0.00025,-0.7530827578157187,3.6975998878479004,-0.05208559334278107,0.1884765625,0.008076362690189853,0.051247753,0.2,0.9264881014823914,115.66,3236,-0.02162858663359657,,
415232,394,1052,811,0.00025,-0.7389437258243561,3.6975998878479004,-0.06884269416332245,0.14306640625,0.001880772557342425,0.023125527,0.2,0.9865793585777283,115.66,3240,-0.018016983987763524,,
415744,394,1053,812,0.00025,-0.7659747749567032,3.6961002349853516,-0.01725919358432293,0.16064453125,0.0009414659552930971,0.029303746,0.2,0.9954530000686646,115.78,3244,-0.013428102334728464,,
416256,394,1055,813,0.00025,-0.8247740510851145,3.691300392150879,-0.03682440519332886,0.22607421875,0.004843147915380541,0.06454079,0.2,0.970091700553894,117.78,3248,-0.020932687097229064,,
416768,394,1056,814,0.00025,-0.916905727237463,3.6882998943328857,-0.032445624470710754,0.369140625,0.02957104324013926,0.08504083,0.2,0.8054946660995483,120.48,3252,0.006227477570064366,,
417280,394,1057,815,0.00025,-0.905407628044486,3.688199996948242,-0.045256923884153366,0.3125,0.0141669091390213,0.080719575,0.2,0.8945150971412659,120.56,3256,-0.016473375260829926,,
417792,394,1058,816,0.00025,-0.8893723487854004,3.684299945831299,-0.05368199944496155,0.27001953125,0.0076150967288413085,0.05132749,0.2,0.9819056391716003,121.56,3260,-0.017666988511336967,,
418304,394,1060,817,0.00025,-0.9495321027934551,3.6690001487731934,-0.04656573012471199,0.33642578125,0.0294537806767039,0.06721532,0.2,0.8963951468467712,125.38,3264,-0.011506600305438042,,
418816,394,1061,818,0.00025,-0.9109499007463455,3.6663002967834473,-0.06409938633441925,0.28369140625,0.018710752541664988,0.048068635,0.2,0.8072783350944519,127.02,3268,-0.0123748657933902,,
419328,394,1062,819,0.00025,-0.8893328960984945,3.6598007678985596,-0.024835772812366486,0.2587890625,0.02379209263017401,0.07099574,0.2,0.7718983888626099,128.88,3272,-0.00586950546130538,,
419840,394,1064,820,0.00025,-0.8542060889303684,3.6596004962921143,-0.05700363218784332,0.287109375,0.017469667887780815,0.05514262,0.2,0.9212619662284851,129.4,3276,-0.009480659442488104,,
420000,,,,0.00025,-0.8130295109003782,,-0.040931615978479385,0.15087890625,0.012943126290338114,0.03035703,0.2,0.9719831347465515,,3280,-0.014556030597304925,3.679999828338623,112.0
420352,394,1066,821,,,3.659100294113159,,,,,,,130.64,,,,
420864,394,1067,822,0.00025,-0.7914632596075535,3.658400058746338,-0.004984324797987938,0.22119140625,0.04933796508703381,0.0410806,0.2,0.7772297263145447,130.08,3284,-0.006582729401998222,,
421376,394,1068,823,0.00025,-0.7750206366181374,3.657700300216675,-0.03809456154704094,0.17333984375,0.010006977201555856,0.046159018,0.2,0.9667913913726807,129.82,3288,-0.009209295210894197,,
421888,394,1069,824,0.00025,-0.7384748235344887,3.6569998264312744,-0.04393520578742027,0.1533203125,0.003897447149938671,0.030284695,0.2,0.9834364056587219,129.6,3292,-0.01177703554276377,,
422400,394,1071,825,0.00025,-0.7222659941762686,3.654899835586548,-0.02016548253595829,0.1328125,0.0019459135564829921,0.021958789,0.2,0.9943148493766785,129.5,3296,-0.009308578097261488,,
422912,394,1072,826,0.00025,-0.736688744276762,3.6537997722625732,-0.012496375478804111,0.15869140625,0.001388728924212046,0.028321829,0.2,0.9938181042671204,129.5,3300,-0.019336875644512475,,
423424,394,1073,827,0.00025,-0.743716400116682,3.6547000408172607,-0.01738177239894867,0.1240234375,0.0019696758845384466,0.026648154,0.2,0.9909238815307617,129.6,3304,-0.007561746577266604,,
423936,394,1075,828,0.00025,-0.765815382823348,3.654600143432617,-0.013568107970058918,0.1318359375,0.0012221550023241434,0.024589403,0.2,0.994305431842804,129.66,3308,-0.009620259690564126,,
424448,394,1076,829,0.00025,-0.7465739622712135,3.6563000679016113,-0.024894721806049347,0.12060546875,0.0022518710920849117,0.030934883,0.2,0.9894481897354126,129.88,3312,-0.010916578001342714,,
424960,394,1077,830,0.00025,-0.7479446101933718,3.6541998386383057,-0.05060175806283951,0.14892578125,0.0024252492457890185,0.026888411,0.2,0.9875712990760803,129.34,3316,-0.012573289728607051,,
425472,394,1078,831,0.00025,-0.7284740246832371,3.652900457382202,-0.032461583614349365,0.1669921875,0.000645625649667636,0.023127995,0.2,0.9981176257133484,129.38,3320,-0.01121442494331859,,
425984,394,1080,832,0.00025,-0.7464265488088131,3.6513004302978516,-0.03864274546504021,0.17529296875,0.001190642162328004,0.030792164,0.2,0.9927733540534973,129.46,3324,-0.01787732634693384,,
426496,394,1081,833,0.00025,-0.7298018764704466,3.6510000228881836,-0.02269117161631584,0.14599609375,0.00215906799712684,0.044142723,0.2,0.9919089674949646,129.5,3328,-0.02157897490542382,,
427008,394,1082,834,0.00025,-0.7569109201431274,3.6483001708984375,-0.03411546349525452,0.162109375,0.0011059496091547771,0.024822773,0.2,0.9974792003631592,129.92,3332,-0.014914496365236118,,
427520,394,1083,835,0.00025,-0.7959902938455343,3.6529998779296875,-0.04019170254468918,0.2109375,0.007596619223477319,0.041054815,0.2,0.9683988690376282,129.94,3336,-0.022042853641323745,,
428032,394,1085,836,0.00025,-0.734475115314126,3.652899742126465,-0.06585955619812012,0.16357421875,0.0036708315237774514,0.036530823,0.2,0.9850875735282898,130.4,3340,-0.021081009646877646,,
428544,394,1086,837,0.00025,-0.7561685312539339,3.6524999141693115,-0.03541748598217964,0.16455078125,0.005145488670677878,0.023039693,0.2,0.9768933653831482,130.64,3344,-0.012492044013924897,,
429056,394,1087,838,0.00025,-0.7189430240541697,3.653899908065796,-0.04666896536946297,0.197265625,0.003907037938915892,0.062565275,0.2,0.9799743294715881,129.78,3348,-0.021461320924572647,,
429568,394,1089,839,0.00025,-0.7088607475161552,3.6601998805999756,-0.06964951008558273,0.16552734375,0.0028310332127148286,0.038054153,0.2,0.9883661270141602,126.38,3352,-0.015028890658868477,,
430080,394,1090,840,0.00025,-0.7160053141415119,3.660299777984619,0.08996943384408951,0.1591796875,0.002388157445238903,0.028938083,0.2,0.9878187775611877,126.3,3356,-0.008344741916516796,,
430592,394,1091,841,0.00025,-0.7774918731302023,3.6653003692626953,-0.039135243743658066,0.17626953125,0.0006624098173233506,0.029160008,0.2,0.9980171918869019,125.44,3360,-0.01622463687090203,,
431104,394,1092,842,0.00025,-0.9119007978588343,3.6725003719329834,-0.031668540090322495,0.38134765625,0.03489802629337646,0.07880861,0.2,0.7269226312637329,124.22,3364,0.008523748372681439,,
431616,394,1094,843,0.00025,-0.8521887268871069,3.678500175476074,-0.063352569937706,0.28466796875,0.01297709510254208,0.04879439,0.2,0.8700450658798218,124.26,3368,-0.023664062027819455,,
432128,394,1095,844,0.00025,-0.9275441225618124,3.674800157546997,-0.031195662915706635,0.24462890625,0.01755423133727163,0.045910597,0.2,0.8431157469749451,124.78,3372,-0.012210566113935784,,
432640,394,1096,845,0.00025,-0.8217805437743664,3.672900438308716,-0.067386195063591,0.26611328125,0.01364391298557166,0.04688436,0.2,0.9419574737548828,125.92,3376,-0.014443945023231208,,
433152,394,1097,846,0.00025,-0.8505888134241104,3.6675002574920654,-0.04380378499627113,0.27880859375,0.014832124492386356,0.05087882,0.2,0.9236752986907959,125.78,3380,-0.0165268748824019,,
433664,394,1099,847,0.00025,-0.8664589114487171,3.6668996810913086,-0.04144919663667679,0.25439453125,0.015108927094843239,0.044038437,0.2,0.9503992795944214,125.58,3384,-0.009105627774260938,,
434176,394,1100,848,0.00025,-0.7631895672529936,3.666800022125244,-0.014780119061470032,0.1923828125,0.005281661357003031,0.043102473,0.2,0.9811680316925049,125.62,3388,-0.016235669085290283,,
434688,394,1101,849,0.00025,-0.7491261698305607,3.6668999195098877,-0.03710070997476578,0.18408203125,0.00366506566570024,0.03472782,0.2,0.9899001121520996,125.64,3392,-0.011752125399652869,,
435200,394,1103,850,0.00025,-0.7626829724758863,3.6675000190734863,-0.004469290841370821,0.21484375,0.0026479637999727856,0.03734418,0.2,0.9883650541305542,126.2,3396,-0.007499976083636284,,
435712,394,1104,851,0.00025,-0.7015779595822096,3.669800043106079,-0.015832791104912758,0.19482421875,0.005824046005727723,0.04803118,0.2,0.9577690362930298,126.64,3400,-0.01450574811315164,,
436224,394,1105,852,0.00025,-0.7386996541172266,3.6725003719329834,-0.023237908259034157,0.20751953125,0.002764373057289049,0.038466096,0.2,0.9831666946411133,127.1,3404,-0.02169483044417575,,
436736,394,1106,853,0.00025,-0.6740908026695251,3.6752004623413086,-0.044041819870471954,0.18505859375,0.004594801575876772,0.03807656,0.2,0.9701533317565918,127.66,3408,-0.022036762471543625,,
437248,394,1108,854,0.00025,-0.641972366720438,3.6768999099731445,-0.02840298041701317,0.1513671875,0.007315874710911885,0.031483144,0.2,0.9574064016342163,127.62,3412,-0.02087770396610722,,
437760,394,1109,855,0.00025,-0.6021185126155615,3.6776998043060303,-0.048299968242645264,0.17626953125,0.0032022672894527204,0.04174094,0.2,0.9790827631950378,127.74,3416,-0.011000886326655746,,
438272,394,1110,856,0.00025,-0.6341001000255346,3.6791000366210938,-0.0219365656375885,0.14794921875,0.0022623598415520974,0.02731757,0.2,0.9868345260620117,127.76,3420,-0.013332992035429925,,
438784,394,1112,857,0.00025,-0.6446859370917082,3.680299997329712,-0.01957770623266697,0.1552734375,0.002964051680464763,0.025540795,0.2,0.9882951378822327,127.64,3424,-0.014358670101501048,,
439296,394,1113,858,0.00025,-0.6736824065446854,3.685199499130249,-0.06095098331570625,0.16162109375,0.0024889610867830925,0.035784867,0.2,0.9857411980628967,127.92,3428,-0.024179048894438893,,
439808,394,1114,859,0.00025,-0.6673739515244961,3.6893999576568604,-0.038713112473487854,0.15673828125,0.003917661735613365,0.02875587,0.2,0.9764408469200134,127.98,3432,-0.012464728119084612,,
440000,,,,0.00025,-0.695995856076479,,-0.05449564754962921,0.12451171875,0.004594112353515811,0.019205851,0.2,0.9721971154212952,,3436,-0.01894881244516,3.690000057220459,114.0
440320,394,1116,860,,,3.6873998641967773,,,,,,,127.92,,,,
440832,394,1118,861,0.00025,-0.7132763806730509,3.691200017929077,-0.04249488562345505,0.1513671875,0.0038016748876543716,0.025613006,0.2,0.9689640402793884,127.68,3440,-0.02018215286079794,,
441344,394,1119,862,0.00025,-0.7253219075500965,3.6938998699188232,-0.046081699430942535,0.189453125,0.0032378799696743954,0.031323418,0.2,0.980713427066803,127.16,3444,-0.014494588074740022,,
441856,394,1120,863,0.00025,-0.7486687283962965,3.6937997341156006,-0.05878995358943939,0.19921875,0.002961888738354901,0.055312417,0.2,0.9841583967208862,127.18,3448,-0.0161140548880212,,
442368,394,1122,864,0.00025,-0.716602835804224,3.6947999000549316,-0.05791762098670006,0.21728515625,0.0017411556182196364,0.029481225,0.2,0.9939965009689331,127.24,3452,-0.021660947444615886,,
442880,394,1123,865,0.00025,-0.7610241547226906,3.696499824523926,-0.0559174120426178,0.18310546875,0.002799828831484774,0.028785557,0.2,0.9890580773353577,127.4,3456,-0.017375148221617565,,
443392,394,1124,866,0.00025,-0.7343440651893616,3.706599712371826,-0.03434131667017937,0.11669921875,0.0011477512898636633,0.021007972,0.2,0.9956469535827637,123.82,3460,-0.009472004283452407,,
443904,394,1126,867,0.00025,-0.745705921202898,3.7128000259399414,-0.04919901862740517,0.15869140625,0.002153572357201483,0.029467553,0.2,0.9879164695739746,121.56,3464,-0.0032186624011956155,,
444416,394,1127,868,0.00025,-0.7610223796218634,3.716700553894043,-0.038577038794755936,0.17578125,0.003393975999642862,0.03643528,0.2,0.9811724424362183,121.52,3468,-0.020220940292347223,,
444928,394,1128,869,0.00025,-0.7565404046326876,3.725100040435791,-0.05010747164487839,0.17578125,0.004487821126531344,0.028848834,0.2,0.966451108455658,119.84,3472,-0.01229744849842973,,
445440,394,1129,870,0.00025,-0.7336033750325441,3.7283999919891357,-0.033299520611763,0.16357421875,0.006290878809522837,0.029060878,0.2,0.951321542263031,120.3,3476,-0.01694814150687307,,
445952,394,1131,871,0.00025,-0.7664930317550898,3.7329001426696777,-0.04608335718512535,0.19140625,0.004496204855968244,0.037211478,0.2,0.9734563231468201,120.84,3480,-0.01767868088791147,,
446464,394,1132,872,0.00025,-0.749802129343152,3.7360000610351562,-0.052537038922309875,0.1357421875,0.0053043546140543185,0.019837566,0.2,0.9671027064323425,121.16,3484,-0.009662151365773752,,
446976,394,1133,873,0.00025,-0.7549672406166792,3.739800214767456,-0.07019166648387909,0.173828125,0.003624388962634839,0.036832012,0.2,0.9783375859260559,121.3,3488,-0.02543725405121222,,
447488,394,1135,874,0.00025,-0.8113608974963427,3.7376999855041504,-0.07148892432451248,0.224609375,0.0037824326354893856,0.043913264,0.2,0.9788955450057983,123.2,3492,-0.02068538567982614,,
448000,394,1136,875,0.00025,-0.885077765211463,3.7365002632141113,-0.009259247221052647,0.3046875,0.02880962222116068,0.06728077,0.2,0.8400546312332153,124.6,3496,0.007115128682926297,,
448512,394,1137,876,0.00025,-0.7867516633123159,3.7374002933502197,-0.04310302808880806,0.23388671875,0.012119597173295915,0.059962325,0.2,0.9337498545646667,124.7,3500,-0.0068647536099888384,,
449024,394,1138,877,0.00025,-0.7512675318866968,3.737900495529175,-0.045399151742458344,0.20751953125,0.005657998357492033,0.04263559,0.2,0.9702234864234924,124.3,3504,-0.017743462056387216,,
449536,394,1140,878,0.00025,-0.7835847828537226,3.737800359725952,-0.052098676562309265,0.17822265625,0.002440795171423815,0.045708198,0.2,0.9924811720848083,124.14,3508,-0.020231862174114212,,
450048,394,1141,879,0.00025,-0.8083013314753771,3.740100145339966,-0.036627352237701416,0.1513671875,0.0021961743204883533,0.023968212,0.2,0.9914556741714478,124.82,3512,-0.007054239336866885,,
450560,394,1142,880,0.00025,-0.836525360122323,3.7426998615264893,-0.011373776942491531,0.189453125,0.005743406181863975,0.035280928,0.2,0.9744263887405396,125.1,3516,-0.012030398065689951,,
451072,394,1144,881,0.00025,-0.7653569597750902,3.7451000213623047,-0.02434341236948967,0.1640625,0.004352525545982644,0.031822108,0.2,0.9794054627418518,125.3,3520,-0.01473256220924668,,
451584,394,1145,882,0.00025,-0.793754892423749,3.7442002296447754,0.008543040603399277,0.17919921875,0.0017934256720764097,0.019334938,0.2,0.9915054440498352,125.4,3524,-0.0104087715735659,,
452096,394,1146,883,0.00025,-0.7661184463649988,3.744000196456909,-0.020827163010835648,0.15185546875,0.003845280923997052,0.045954697,0.2,0.9811437129974365,125.04,3528,-0.018125615955796093,,
