time/iterations,rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,time/fps,train/explained_variance,train/entropy_loss,train/n_updates,train/clip_range,train/learning_rate,train/clip_fraction,train/approx_kl,train/value_loss,train/policy_gradient_loss,train/loss,eval/mean_ep_length,eval/mean_reward
743,2.3617000579833984,793,380416,49.78,479,,,,,,,,,,,,
744,2.3622002601623535,794,380928,50.42,479,0.8795101642608643,-0.7390165515244007,2972,0.2,0.00025,0.171875,0.042651057,0.00481644816318294,-0.022197271697223186,-0.07444192469120026,,
745,2.361100196838379,795,381440,51.34,479,0.8254786729812622,-0.7976799681782722,2976,0.2,0.00025,0.23046875,0.06472552,0.006641459200181998,-0.0350574137410149,-0.08633820712566376,,
746,2.3614003658294678,796,381952,51.92,479,0.767419695854187,-0.8080493230372667,2980,0.2,0.00025,0.25634765625,0.06696935,0.009283588398830034,-0.02735423040576279,-0.07960767298936844,,
747,2.3620002269744873,797,382464,51.9,479,0.8386595249176025,-0.7402825579047203,2984,0.2,0.00025,0.20654296875,0.062756814,0.006633528697420843,-0.027864671719726175,-0.07074090838432312,,
748,2.3625001907348633,798,382976,51.9,479,0.8441905975341797,-0.7473087441176176,2988,0.2,0.00025,0.2041015625,0.047342777,0.0064769249147502705,-0.030546775829861872,-0.08369164913892746,,
749,2.3640003204345703,799,383488,50.72,479,0.840316653251648,-0.7586421445012093,2992,0.2,0.00025,0.208984375,0.03877037,0.007496797741623595,-0.0325137508334592,-0.06206616014242172,,
750,2.362300157546997,800,384000,52.2,479,0.9050132632255554,-0.695924025028944,2996,0.2,0.00025,0.21337890625,0.052773654,0.0031987373185984325,-0.021873547520954162,-0.046261321753263474,,
751,2.3626999855041504,801,384512,51.92,479,0.6477193832397461,-0.804076075553894,3000,0.2,0.00025,0.2939453125,0.070525005,0.010272151412209496,-0.023776532791089267,-0.06936341524124146,,
,,,385000,,,0.8007347583770752,-0.7978349681943655,3004,0.2,0.00025,0.23291015625,0.07397029,0.007118953508324921,-0.021959309073281474,-0.07499133050441742,44.4,2.3680000066757203
752,2.363300323486328,803,385024,51.54,479,,,,,,,,,,,,
753,2.3632001876831055,804,385536,51.46,479,0.7510038018226624,-0.8012178428471088,3008,0.2,0.00025,0.2373046875,0.07952856,0.009288623041356914,-0.027547027333639562,-0.07521204650402069,,
754,2.3627002239227295,805,386048,51.02,479,0.8515862226486206,-0.7288445271551609,3012,0.2,0.00025,0.21337890625,0.06613132,0.004874417711107526,-0.027391862124204636,-0.08388701826334,,
755,2.3624002933502197,806,386560,50.72,479,0.8494732975959778,-0.7798233013600111,3016,0.2,0.00025,0.20947265625,0.056713182,0.005096323118777946,-0.026807536458363757,-0.06464938074350357,,
756,2.362100124359131,807,387072,50.9,479,0.6590152382850647,-0.7904596123844385,3020,0.2,0.00025,0.2451171875,0.05859732,0.009457807973376475,-0.030837746104225516,-0.07802076637744904,,
757,2.3624002933502197,808,387584,50.38,479,0.8373850584030151,-0.7324568629264832,3024,0.2,0.00025,0.205078125,0.05427295,0.004743910627439618,-0.02345560467801988,-0.06480245292186737,,
758,2.3624002933502197,809,388096,50.12,479,0.8333783149719238,-0.75881621055305,3028,0.2,0.00025,0.193359375,0.046577156,0.007641444768523797,-0.02468041458632797,-0.09370254725217819,,
759,2.3629000186920166,810,388608,50.18,479,0.8733005523681641,-0.7176151257008314,3032,0.2,0.00025,0.2333984375,0.05165037,0.004239661408064421,-0.016538471303647384,-0.0718565508723259,,
760,2.3645002841949463,811,389120,48.88,479,0.8546503782272339,-0.74993578158319,3036,0.2,0.00025,0.22998046875,0.057353318,0.004374491436465178,-0.022972525941440836,-0.07645837217569351,,
761,2.3649001121520996,812,389632,48.66,479,0.8953806161880493,-0.7143825776875019,3040,0.2,0.00025,0.2001953125,0.04324258,0.003551739049726166,-0.02543695823987946,-0.07921342551708221,,
,,,390000,,,0.851536214351654,-0.7292953580617905,3044,0.2,0.00025,0.2548828125,0.05193699,0.005092091858386993,-0.030030151712708175,-0.061568472534418106,51.2,2.3700000066310167
762,2.36460018157959,813,390144,48.8,479,,,,,,,,,,,,
763,2.364100217819214,814,390656,49.3,479,0.8006786704063416,-0.7444997020065784,3048,0.2,0.00025,0.24365234375,0.065489724,0.005040520736656617,-0.030082791694439948,-0.07859073579311371,,
764,2.364100456237793,815,391168,48.66,479,0.8470021486282349,-0.7408222798258066,3052,0.2,0.00025,0.2099609375,0.03900568,0.008122160899802111,-0.01981976121896878,-0.05822572112083435,,
765,2.36460018157959,816,391680,48.14,479,0.8985809683799744,-0.7097796984016895,3056,0.2,0.00025,0.20361328125,0.040474623,0.003608103703300003,-0.02789657487301156,-0.06710098683834076,,
766,2.364300489425659,817,392192,48.72,479,0.8235742449760437,-0.7388759385794401,3060,0.2,0.00025,0.21728515625,0.048563786,0.0059247175813652575,-0.025150642526568845,-0.07224710285663605,,
767,2.3620002269744873,819,392704,49.88,479,0.7852165699005127,-0.8197016380727291,3064,0.2,0.00025,0.2470703125,0.06209961,0.0062754217215115204,-0.024925580713897943,-0.07197503745555878,,
768,2.3590002059936523,820,393216,51.5,479,0.6526284217834473,-0.9085189756006002,3068,0.2,0.00025,0.28564453125,0.052490823,0.010543644879362546,-0.029022200382314622,-0.07989220321178436,,
769,2.358100175857544,821,393728,51.86,479,0.6900163888931274,-0.8780059404671192,3072,0.2,0.00025,0.28857421875,0.06300424,0.01210890055517666,-0.03439272631658241,-0.10171213746070862,,
770,2.3595001697540283,822,394240,51.68,479,0.8024390339851379,-0.831252608448267,3076,0.2,0.00025,0.29345703125,0.08068162,0.008902874018531293,-0.018784338812110946,-0.05871075391769409,,
771,2.359300136566162,823,394752,52.06,479,0.9164510369300842,-0.7178446277976036,3080,0.2,0.00025,0.18994140625,0.036219284,0.0032276283382088877,-0.02962150174425915,-0.0301920548081398,,
,,,395000,,,0.7673864364624023,-0.7908477522432804,3084,0.2,0.00025,0.19921875,0.044696406,0.007132865765015595,-0.026168265263549984,-0.07491834461688995,48.4,2.366000006720424
772,2.360100269317627,824,395264,51.7,479,,,,,,,,,,,,
773,2.3598999977111816,825,395776,51.76,479,0.7973805069923401,-0.7975070513784885,3088,0.2,0.00025,0.2578125,0.052861683,0.006977940705837682,-0.029228213883470744,-0.05622503161430359,,
774,2.3599002361297607,826,396288,51.56,479,0.8953559994697571,-0.7677561603486538,3092,0.2,0.00025,0.23779296875,0.04820445,0.0039051727289916016,-0.029166670225095004,-0.06415989995002747,,
775,2.3594000339508057,827,396800,52.66,479,0.9105979800224304,-0.7373528517782688,3096,0.2,0.00025,0.22216796875,0.046782214,0.003220571525162086,-0.021436619164887816,-0.08897779136896133,,
776,2.358400344848633,828,397312,53.84,479,0.740250825881958,-0.8368226625025272,3100,0.2,0.00025,0.29052734375,0.06323833,0.008796851703664288,-0.026727588730864227,-0.07442837953567505,,
777,2.3589999675750732,829,397824,53.6,479,0.7044066190719604,-0.8237969651818275,3104,0.2,0.00025,0.25390625,0.04985758,0.011533074080944061,-0.025216643640305847,-0.035061463713645935,,
778,2.362299919128418,830,398336,52.32,479,0.8146567940711975,-0.8568540997803211,3108,0.2,0.00025,0.224609375,0.04718866,0.007445559662301093,-0.02751197764882818,-0.061007749289274216,,
779,2.3632001876831055,831,398848,51.36,479,0.6576845645904541,-0.7615285348147154,3112,0.2,0.00025,0.271484375,0.064696446,0.00967621554445941,-0.030290954222436994,-0.07693446427583694,,
780,2.3629002571105957,832,399360,51.54,479,0.7913641929626465,-0.7165626995265484,3116,0.2,0.00025,0.21044921875,0.04083466,0.007073449261952192,-0.018369767989497632,-0.07359177619218826,,
781,2.3627002239227295,833,399872,51.76,479,0.8914250731468201,-0.6984632462263107,3120,0.2,0.00025,0.208984375,0.038175628,0.0034362175356363878,-0.023605811613379046,-0.03264187276363373,,
,,,400000,,,0.828551173210144,-0.7104798369109631,3124,0.2,0.00025,0.20458984375,0.05685747,0.006185137724969536,-0.021047722606454045,-0.050379954278469086,44.8,2.3740000065416096
782,2.3632001876831055,834,400384,51.4,479,,,,,,,,,,,,
783,2.364000082015991,836,400896,50.8,479,0.9091952443122864,-0.6526157408952713,3128,0.2,0.00025,0.20849609375,0.050528895,0.0034286821610294282,-0.02221512096002698,-0.05961911380290985,,
784,2.364300012588501,837,401408,50.54,479,0.9123324155807495,-0.6583890523761511,3132,0.2,0.00025,0.20263671875,0.049951926,0.0026975624532497022,-0.02352715577580966,-0.047926224768161774,,
785,2.3652000427246094,838,401920,49.14,479,0.9388390779495239,-0.647804893553257,3136,0.2,0.00025,0.1884765625,0.045084734,0.0023685903834120836,-0.015531320706941187,-0.06765646487474442,,
786,2.366600275039673,839,402432,48.24,479,0.9242154359817505,-0.6589638628065586,3140,0.2,0.00025,0.19287109375,0.043477897,0.0028375853144098073,-0.022570620756596327,-0.06558866053819656,,
787,2.367100238800049,840,402944,47.34,479,0.9306383728981018,-0.6292672697454691,3144,0.2,0.00025,0.1689453125,0.03989005,0.0025382681596965995,-0.02175365440780297,-0.06752502918243408,,
788,2.3687002658843994,841,403456,46.96,479,0.9452495574951172,-0.6169520262628794,3148,0.2,0.00025,0.189453125,0.051259857,0.0017794817140384112,-0.024636577378259972,-0.056571945548057556,,
789,2.368600368499756,842,403968,46.76,479,0.9067283868789673,-0.6394859496504068,3152,0.2,0.00025,0.22314453125,0.05305736,0.0026090583887707908,-0.02393063041381538,-0.05737244710326195,,
790,2.3689000606536865,843,404480,46.48,479,0.9315423965454102,-0.640928516164422,3156,0.2,0.00025,0.19580078125,0.029332103,0.0022747563816665206,-0.020268199616111815,-0.03848724439740181,,
791,2.367300033569336,844,404992,46.9,479,0.9292852282524109,-0.6746978685259819,3160,0.2,0.00025,0.21337890625,0.038850296,0.0024440848428639583,-0.02272034640191123,-0.054721880704164505,,
,,,405000,,,0.8692460656166077,-0.7252759803086519,3164,0.2,0.00025,0.25634765625,0.087429196,0.004305816655687522,-0.021187660633586347,-0.048780959099531174,41.6,2.378000006452203
792,2.367300033569336,845,405504,47.0,479,,,,,,,,,,,,
793,2.366300106048584,846,406016,47.54,479,0.9310845136642456,-0.6828867699950933,3168,0.2,0.00025,0.21240234375,0.042501148,0.0024939966133388225,-0.016740561462938786,-0.05292737856507301,,
794,2.3659000396728516,847,406528,47.74,479,0.909290611743927,-0.7024591695517302,3172,0.2,0.00025,0.2451171875,0.044814236,0.003827247164736036,-0.026023841346614063,-0.08270936459302902,,
795,2.3657002449035645,848,407040,47.96,479,0.8992787599563599,-0.6328722238540649,3176,0.2,0.00025,0.203125,0.048497822,0.0031059388275025412,-0.021747287595644593,-0.03187939524650574,,
796,2.3652000427246094,849,407552,48.04,479,0.7894893884658813,-0.6545811742544174,3180,0.2,0.00025,0.2294921875,0.075106874,0.005783316373708658,-0.025085641216719523,-0.060080960392951965,,
797,2.3640999794006348,850,408064,48.92,479,0.9227150678634644,-0.6877379436045885,3184,0.2,0.00025,0.1865234375,0.046079837,0.0023268425757123623,-0.02169508271617815,-0.03339051082730293,,
798,2.362900495529175,851,408576,49.5,479,0.6839779615402222,-0.8179632797837257,3188,0.2,0.00025,0.2978515625,0.05473344,0.012269330574781634,-0.022042013122700155,-0.08004894852638245,,
799,2.3624002933502197,852,409088,50.14,479,0.8197338581085205,-0.778565151616931,3192,0.2,0.00025,0.24072265625,0.04765995,0.008051095996052027,-0.02996248280396685,-0.07236486673355103,,
800,2.3617005348205566,853,409600,50.78,479,0.8379851579666138,-0.7849734015762806,3196,0.2,0.00025,0.2568359375,0.054197963,0.006334857869660482,-0.03315479727461934,-0.07272166013717651,,
,,,410000,,,0.7301965355873108,-0.736823134124279,3200,0.2,0.00025,0.24560546875,0.05868307,0.007250350899994373,-0.028487634321209043,-0.04868506267666817,44.0,2.3700000066310167
801,2.361800193786621,855,410112,50.44,479,,,,,,,,,,,,
802,2.3600003719329834,856,410624,51.1,479,0.8904637694358826,-0.7183245941996574,3204,0.2,0.00025,0.19775390625,0.034735315,0.0034430648083798587,-0.02144409518223256,-0.014878124929964542,,
803,2.3600001335144043,857,411136,51.32,479,0.8540336489677429,-0.7891658022999763,3208,0.2,0.00025,0.21875,0.0391317,0.0057301519336760975,-0.021931735915131867,-0.08425768464803696,,
804,2.360400438308716,858,411648,51.08,479,0.8160355687141418,-0.7565587181597948,3212,0.2,0.00025,0.193359375,0.049407795,0.004633845150237903,-0.021420577948447317,-0.05728895962238312,,
805,2.359300374984741,859,412160,51.1,479,0.8088585734367371,-0.7649433054029942,3216,0.2,0.00025,0.2099609375,0.042584702,0.005618674011202529,-0.015384322963654995,-0.08555635064840317,,
806,2.358600378036499,860,412672,51.16,479,0.8705192804336548,-0.7310515288263559,3220,0.2,0.00025,0.2080078125,0.04130546,0.004611152631696314,-0.026807524787727743,-0.06918387115001678,,
807,2.3430001735687256,861,413184,51.06,479,0.806105375289917,-0.7979912012815475,3224,0.2,0.00025,0.2626953125,0.0585453,0.01124095318664331,-0.026246422436088324,-0.09202706068754196,,
808,2.343200445175171,862,413696,50.52,479,0.6739227771759033,-0.7322612591087818,3228,0.2,0.00025,0.17431640625,0.061417982,0.01830792239343282,-0.026220703846774995,-0.060489751398563385,,
809,2.344700336456299,863,414208,49.3,479,0.8478764295578003,-0.6953485514968634,3232,0.2,0.00025,0.20068359375,0.04897704,0.004769227605720516,-0.02879532115184702,-0.0889364629983902,,
810,2.345700263977051,864,414720,48.8,479,0.88443922996521,-0.7150796595960855,3236,0.2,0.00025,0.21875,0.03994543,0.003986193183664,-0.030618165561463684,-0.06051585078239441,,
,,,415000,,,0.9068677425384521,-0.7470938749611378,3240,0.2,0.00025,0.21435546875,0.050500385,0.00322481534385588,-0.022853381640743464,-0.06672191619873047,43.2,2.3620000068098306
811,2.3475003242492676,865,415232,48.28,479,,,,,,,,,,,,
812,2.3473002910614014,866,415744,48.34,479,0.8982248306274414,-0.7051774132996798,3244,0.2,0.00025,0.197265625,0.036348864,0.003213265212252736,-0.020817416749196127,-0.07440795004367828,,
813,2.3473002910614014,867,416256,48.84,479,0.832758903503418,-0.7787055894732475,3248,0.2,0.00025,0.24365234375,0.0548416,0.009208967960148584,-0.023344038025243208,-0.06491777300834656,,
814,2.3472001552581787,868,416768,49.18,479,0.8397947549819946,-0.722853597253561,3252,0.2,0.00025,0.2275390625,0.05306552,0.005858676187926903,-0.017875423654913902,-0.03447442129254341,,
815,2.3482003211975098,869,417280,49.3,479,0.7650325894355774,-0.7460614237934351,3256,0.2,0.00025,0.23486328125,0.042572506,0.006672054252703674,-0.02574724511941895,-0.059516776353120804,,
816,2.364300012588501,870,417792,48.64,479,0.8261933922767639,-0.7451297603547573,3260,0.2,0.00025,0.22021484375,0.04178293,0.004652008348784875,-0.02687899739248678,-0.06366144865751266,,
817,2.3644003868103027,871,418304,48.96,479,0.9239069819450378,-0.7144655212759972,3264,0.2,0.00025,0.21923828125,0.06738664,0.002871130927815102,-0.020934940257575363,-0.07117962837219238,,
818,2.365100145339966,872,418816,48.8,479,0.816117525100708,-0.7338677290827036,3268,0.2,0.00025,0.2060546875,0.066916734,0.005311809101840481,-0.030331056099385023,-0.061589282006025314,,
819,2.3652002811431885,873,419328,48.74,479,0.9012138247489929,-0.6754691042006016,3272,0.2,0.00025,0.17626953125,0.046499066,0.0038303735927911475,-0.016676274477504194,-0.06724754720926285,,
820,2.364900588989258,875,419840,48.72,479,0.9372506141662598,-0.7161844372749329,3276,0.2,0.00025,0.20703125,0.03920696,0.0019456352056295145,-0.02515968173975125,-0.05668707191944122,,
,,,420000,,,0.913193941116333,-0.7349835187196732,3280,0.2,0.00025,0.18896484375,0.03554482,0.00298530424333876,-0.01985045918263495,-0.050324052572250366,44.4,2.3580000068992377
821,2.3647003173828125,876,420352,49.02,479,,,,,,,,,,,,
822,2.36650013923645,877,420864,47.56,479,0.922496497631073,-0.7236372176557779,3284,0.2,0.00025,0.2216796875,0.050326627,0.0022446013608714566,-0.023584754730109125,-0.04453723877668381,,
823,2.3488004207611084,878,421376,48.4,479,0.7972264885902405,-0.7302632164210081,3288,0.2,0.00025,0.21728515625,0.040140405,0.011366848993930034,-0.029856526234652847,-0.07482520490884781,,
824,2.3493001461029053,879,421888,48.06,479,0.6584492325782776,-0.7498924005776644,3292,0.2,0.00025,0.18115234375,0.04870289,0.024098979600239545,-0.027120631362777203,-0.06764593720436096,,
825,2.3493001461029053,880,422400,48.38,479,0.8674205541610718,-0.7309463676065207,3296,0.2,0.00025,0.1982421875,0.045040287,0.004621554064215161,-0.027121746796183288,-0.0423787422478199,,
826,2.3493001461029053,881,422912,48.16,479,0.8453425168991089,-0.7447142750024796,3300,0.2,0.00025,0.22802734375,0.046043135,0.006595277132873889,-0.024967563396785408,-0.07311877608299255,,
827,2.348900079727173,882,423424,48.62,479,0.8094658255577087,-0.7538650073111057,3304,0.2,0.00025,0.19287109375,0.033087175,0.004994869297661353,-0.022548864304553717,-0.06495799869298935,,
828,2.348900556564331,883,423936,48.72,479,0.8821094036102295,-0.7773117925971746,3308,0.2,0.00025,0.19287109375,0.036786977,0.005353501299396157,-0.02420852510840632,-0.06910460442304611,,
829,2.3482000827789307,884,424448,49.74,479,0.6793851852416992,-0.8259889669716358,3312,0.2,0.00025,0.2392578125,0.054623283,0.011018245888408273,-0.025325089460238814,-0.09290912747383118,,
830,2.3475005626678467,885,424960,49.94,479,0.6842119693756104,-0.8248563800007105,3316,0.2,0.00025,0.2353515625,0.055221573,0.009717158449348062,-0.024766300222836435,-0.06130186840891838,,
,,,425000,,,0.8415857553482056,-0.7652684058994055,3320,0.2,0.00025,0.19677734375,0.050018802,0.004888229719654191,-0.014657076622825116,-0.07089094817638397,46.4,2.3680000066757203
831,2.346600294113159,886,425472,50.34,479,,,,,,,,,,,,
832,2.3649001121520996,887,425984,49.92,479,0.8223719596862793,-0.7905967831611633,3324,0.2,0.00025,0.20751953125,0.04792621,0.011110892606666312,-0.03242888057138771,-0.09366235882043839,,
833,2.363600254058838,889,426496,50.14,479,0.8910397887229919,-0.7289782222360373,3328,0.2,0.00025,0.20947265625,0.04965359,0.004123250895645469,-0.025093213189393282,-0.07046891003847122,,
834,2.3642001152038574,890,427008,49.54,479,0.869818925857544,-0.7369191367179155,3332,0.2,0.00025,0.23876953125,0.059588026,0.005140705565281678,-0.029817407950758934,-0.07666420936584473,,
835,2.3639001846313477,891,427520,49.82,479,0.9111143350601196,-0.7099859938025475,3336,0.2,0.00025,0.16845703125,0.033258207,0.0029637139014084823,-0.02292450686218217,-0.04588639736175537,,
836,2.3639001846313477,892,428032,48.76,479,0.8932561278343201,-0.7199110370129347,3340,0.2,0.00025,0.19775390625,0.04100059,0.0031956763632479124,-0.01730944775044918,-0.06026006117463112,,
837,2.3638999462127686,893,428544,49.32,479,0.8973847031593323,-0.6969070043414831,3344,0.2,0.00025,0.18212890625,0.03405743,0.003175450023263693,-0.016439001017715782,-0.031094955280423164,,
838,2.364300489425659,894,429056,48.56,479,0.8573090434074402,-0.7550126295536757,3348,0.2,0.00025,0.197265625,0.045306314,0.006571879748662468,-0.023057243844959885,-0.06654320657253265,,
839,2.365600347518921,895,429568,48.2,479,0.9004988670349121,-0.7411341946572065,3352,0.2,0.00025,0.2001953125,0.03361769,0.0035219821620557923,-0.02215874387184158,-0.06343144923448563,,
,,,430000,,,0.8939453363418579,-0.7688143849372864,3356,0.2,0.00025,0.208984375,0.032730013,0.004265792151272763,-0.021685596846509725,-0.026495477184653282,42.8,2.366000006720424
840,2.365800380706787,896,430080,48.08,479,,,,,,,,,,,,
841,2.365600347518921,897,430592,47.04,479,0.9045853018760681,-0.751363268122077,3360,0.2,0.00025,0.17626953125,0.042753413,0.0035026211116928607,-0.016971774719422683,-0.047140251845121384,,
842,2.3668999671936035,898,431104,46.04,479,0.9355765581130981,-0.7258917391300201,3364,0.2,0.00025,0.169921875,0.043305907,0.0023874524085840676,-0.025479251402430236,-0.05694075673818588,,
843,2.367100238800049,899,431616,46.2,479,0.8718993067741394,-0.7305965404957533,3368,0.2,0.00025,0.20556640625,0.037257522,0.004028202092740685,-0.018093432183377445,-0.05914337933063507,,
844,2.3672001361846924,900,432128,46.24,479,0.9049380421638489,-0.7365436982363462,3372,0.2,0.00025,0.201171875,0.050683923,0.0031915427680360153,-0.023929870629217476,-0.06830687075853348,,
845,2.3682003021240234,901,432640,46.74,479,0.9115425944328308,-0.771713288500905,3376,0.2,0.00025,0.1796875,0.0308557,0.0025126350665232167,-0.022832011949503794,-0.0704389214515686,,
846,2.3683998584747314,902,433152,46.44,479,0.8083437085151672,-0.7980412803590298,3380,0.2,0.00025,0.21826171875,0.042423315,0.00734059838578105,-0.017362949205562472,-0.03826017305254936,,
847,2.368499994277954,903,433664,46.24,479,0.897515594959259,-0.7405507955700159,3384,0.2,0.00025,0.21484375,0.043441094,0.003159743206197163,-0.02625011617783457,-0.03754536062479019,,
848,2.3674001693725586,904,434176,46.68,479,0.8904646635055542,-0.7420044727623463,3388,0.2,0.00025,0.1962890625,0.060109932,0.0038137209994602017,-0.025721983576659113,-0.08454341441392899,,
849,2.3674001693725586,905,434688,46.78,479,0.8837231993675232,-0.7674277480691671,3392,0.2,0.00025,0.23193359375,0.05950589,0.004931849623972084,-0.028712553496006876,-0.08987557888031006,,
,,,435000,,,0.8863176703453064,-0.7293188516050577,3396,0.2,0.00025,0.18505859375,0.034844764,0.003860923934553284,-0.025193802459398285,-0.0657259076833725,46.4,2.366000006720424
850,2.3671998977661133,907,435200,46.8,479,,,,,,,,,,,,
851,2.3661999702453613,908,435712,48.76,479,0.9105631113052368,-0.7184532750397921,3400,0.2,0.00025,0.20263671875,0.04359157,0.0029945686255814508,-0.024398158042458817,-0.04368489980697632,,
852,2.365100145339966,909,436224,49.42,479,0.6020364761352539,-0.8784086462110281,3404,0.2,0.00025,0.31982421875,0.079579294,0.021573785837972537,-0.04232847728417255,-0.08919718116521835,,
853,2.3652002811431885,910,436736,49.54,479,0.7985041737556458,-0.7619986478239298,3408,0.2,0.00025,0.21630859375,0.053292803,0.009795585589017719,-0.029591093596536666,-0.06192516162991524,,
854,2.3649001121520996,911,437248,49.32,479,0.8619816899299622,-0.7305109035223722,3412,0.2,0.00025,0.1748046875,0.04235693,0.004981423378922045,-0.024260425911052153,-0.07219813019037247,,
855,2.3647003173828125,912,437760,48.64,479,0.8173170685768127,-0.7375038433820009,3416,0.2,0.00025,0.19140625,0.048405856,0.00534287236223463,-0.022411855752579868,-0.053376756608486176,,
856,2.3635001182556152,913,438272,49.5,479,0.9098767638206482,-0.689725935459137,3420,0.2,0.00025,0.185546875,0.057855956,0.003362043971719686,-0.017492980347014964,-0.0450483076274395,,
857,2.3635003566741943,914,438784,49.76,479,0.8528559803962708,-0.7717247605323792,3424,0.2,0.00025,0.22412109375,0.059919167,0.008346230577444658,-0.0259802530054003,-0.050477899610996246,,
858,2.363300085067749,915,439296,50.46,479,0.8626391887664795,-0.7393043488264084,3428,0.2,0.00025,0.1826171875,0.045489572,0.004428993255714886,-0.023056381876813248,-0.028358357027173042,,
859,2.363300323486328,916,439808,50.92,479,0.613574743270874,-0.8075253684073687,3432,0.2,0.00025,0.2578125,0.055909157,0.013087527884636074,-0.026182147033978254,-0.07698039710521698,,
,,,440000,,,0.8241811990737915,-0.7334712855517864,3436,0.2,0.00025,0.21435546875,0.040734995,0.004606827016687021,-0.024557181226555258,-0.0684012696146965,46.0,2.372000006586313
860,2.3401002883911133,917,440320,52.26,479,,,,,,,,,,,,
861,2.340900182723999,918,440832,50.8,479,0.6183827519416809,-0.81416199170053,3440,0.2,0.00025,0.23828125,0.044592917,0.036274594138376415,-0.03200543540879153,-0.05473357066512108,,
862,2.3259003162384033,919,441344,51.14,479,0.7479299306869507,-0.7258073184639215,3444,0.2,0.00025,0.205078125,0.0355695,0.007676267690840177,-0.013407983613433316,-0.023045534268021584,,
863,2.3251001834869385,920,441856,51.92,479,0.6981844902038574,-0.7846264410763979,3448,0.2,0.00025,0.25830078125,0.055020463,0.032253830519039184,-0.022556350042577833,-0.06765033304691315,,
864,2.3245999813079834,921,442368,51.92,479,0.6316953897476196,-0.766040313988924,3452,0.2,0.00025,0.20556640625,0.052359518,0.01855915944906883,-0.009589759458322078,-0.08287140727043152,,
865,2.323300361633301,922,442880,52.48,479,0.7705996632575989,-0.7265284676104784,3456,0.2,0.00025,0.2119140625,0.046922024,0.00802209138055332,-0.024609801592305303,-0.03711741790175438,,
866,2.3065004348754883,923,443392,52.64,479,0.8215359449386597,-0.7697900179773569,3460,0.2,0.00025,0.212890625,0.048585482,0.006091740033298265,-0.021230557118542492,-0.05313657596707344,,
867,2.307500123977661,925,443904,52.04,479,0.7317046523094177,-0.8075650129467249,3464,0.2,0.00025,0.21484375,0.042788286,0.028250277071492746,-0.02344525614171289,0.058085303753614426,,
868,2.3081002235412598,926,444416,50.22,479,0.7589244842529297,-0.7450077179819345,3468,0.2,0.00025,0.23095703125,0.049753513,0.0067342632173676975,-0.02580018190201372,-0.042430974543094635,,
869,2.3077001571655273,927,444928,50.72,479,0.8471757173538208,-0.7305528074502945,3472,0.2,0.00025,0.193359375,0.034888826,0.004622175853000954,-0.018322478455957025,-0.04633020982146263,,
,,,445000,,,0.770146906375885,-0.8273145481944084,3476,0.2,0.00025,0.26513671875,0.049575817,0.008289926874567755,-0.03152114519616589,-0.08750541508197784,46.8,2.3700000066310167
870,2.330200433731079,928,445440,49.66,479,,,,,,,,,,,,
871,2.329500198364258,929,445952,50.22,479,0.8479650616645813,-0.8115526977926493,3480,0.2,0.00025,0.22119140625,0.050396446,0.005678885107045062,-0.02769415354123339,-0.06111466512084007,,
872,2.344900131225586,930,446464,50.06,479,0.6066690683364868,-0.8308268878608942,3484,0.2,0.00025,0.2431640625,0.06912564,0.009867090469924733,-0.027443216138635762,-0.07080449163913727,,
873,2.345099925994873,931,446976,50.0,479,0.670289158821106,-0.8849172126501799,3488,0.2,0.00025,0.29248046875,0.05916644,0.010225768215605058,-0.02617317094700411,-0.08665019273757935,,
874,2.3130998611450195,932,447488,51.68,479,0.8011115789413452,-0.8425548821687698,3492,0.2,0.00025,0.2060546875,0.04699821,0.006354847791953944,-0.0243581619579345,-0.0707787424325943,,
875,2.3142004013061523,933,448000,51.42,479,0.6634504795074463,-0.961641488596797,3496,0.2,0.00025,0.3291015625,0.05989056,0.05096820113249123,-0.029114341305103153,-0.09780077636241913,,
876,2.330900192260742,934,448512,51.12,479,0.8261216878890991,-0.815068207681179,3500,0.2,0.00025,0.283203125,0.05153699,0.008934576093452051,-0.02555208362173289,-0.09362243115901947,,
877,2.331000328063965,935,449024,50.84,479,0.9006681442260742,-0.8195380177348852,3504,0.2,0.00025,0.23828125,0.042082887,0.0037430989104905166,-0.01655060867778957,-0.07142238318920135,,
878,2.331399917602539,936,449536,51.12,479,0.9299295544624329,-0.772325299680233,3508,0.2,0.00025,0.20458984375,0.050594874,0.0024684118616278283,-0.02171047090087086,-0.05615184083580971,,
,,,450000,,,0.9175102710723877,-0.7748400811105967,3512,0.2,0.00025,0.2158203125,0.043267217,0.002624638807901647,-0.024558844626881182,-0.08407056331634521,46.0,2.3700000066310167
879,2.332700252532959,938,450048,50.12,479,,,,,,,,,,,,
880,2.333900213241577,939,450560,50.24,479,0.9093949794769287,-0.7596551906317472,3516,0.2,0.00025,0.19873046875,0.037392348,0.003154454600007739,-0.026059459429234266,-0.07794862240552902,,
881,2.3350000381469727,940,451072,49.54,479,0.8355529308319092,-0.8045507818460464,3520,0.2,0.00025,0.2080078125,0.03852792,0.005190627111005597,-0.015147225756663829,-0.03543287515640259,,
882,2.3355000019073486,941,451584,48.32,479,0.8784900307655334,-0.7698719631880522,3524,0.2,0.00025,0.177734375,0.05224368,0.003800219805270899,-0.021759136929176748,-0.06084555760025978,,
